source_node_id,source_label,source_id,cve_id,population_impact,grid_severity,cascade_risk,recovery_time_hours,all_properties
592914,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 96269, ""patchVersion"": ""V7.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-04-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.1.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592921,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 198950, ""patchVersion"": ""V6.8.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-06-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.8.15""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592929,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 240768, ""patchVersion"": ""V6.1.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-11-05T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.8.4""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592930,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 28038, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V2.0.6""], ""discoveredDate"": ""2024-12-06T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
592935,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 146279, ""patchVersion"": ""V4.9.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-05-29T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.1.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592936,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 44845, ""patchVersion"": ""V4.3.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-04-02T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.1.16""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592944,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 226527, ""patchVersion"": ""V5.0.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-06-23T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.8.9""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592946,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 78494, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.7.3""], ""discoveredDate"": ""2025-02-06T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
592951,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 30347, ""patchVersion"": ""V4.8.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-08-30T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.4.17""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592975,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 168853, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.9.0""], ""discoveredDate"": ""2023-12-01T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": true}"
592978,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 194388, ""patchVersion"": ""V6.7.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-11-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.5.16""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592982,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 27421, ""patchVersion"": ""V6.1.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-05-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.2.15""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592984,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 125642, ""patchVersion"": ""V6.7.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-02-10T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.6.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592986,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 106768, ""patchVersion"": ""V7.2.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2023-11-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.9.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592988,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 127958, ""patchVersion"": ""V3.1.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2023-11-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.0.4""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592990,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 237084, ""patchVersion"": ""V4.1.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-05-22T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.9.5""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
592993,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 144534, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V2.0.10""], ""discoveredDate"": ""2025-02-12T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593005,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 216921, ""patchVersion"": ""V4.4.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-09-25T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.3.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593010,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 7161, ""patchVersion"": ""V5.3.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-03-29T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.1.14""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593022,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 179034, ""patchVersion"": ""V4.0.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-12-27T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.7.16""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593027,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 116467, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V2.4.2""], ""discoveredDate"": ""2024-05-14T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593032,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 161766, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.1.0""], ""discoveredDate"": ""2025-05-29T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593033,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 66741, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.4.13""], ""discoveredDate"": ""2025-09-12T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593034,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 148515, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.4.0""], ""discoveredDate"": ""2025-02-15T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593053,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 17999, ""patchVersion"": ""V6.2.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-04-19T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.7.7""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593058,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 70207, ""patchVersion"": ""V3.5.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-05-26T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.0.14""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593059,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 147877, ""patchVersion"": ""V6.4.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-04-10T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.3.3""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593060,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 157731, ""patchVersion"": ""V5.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-06-03T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.5.4""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593063,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 237084, ""patchVersion"": ""V5.2.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-01-11T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.1.11""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593077,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 224814, ""patchVersion"": ""V6.5.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-03-23T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.5.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593083,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 174187, ""patchVersion"": ""V6.3.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-02-10T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.0.7""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593094,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 53905, ""patchVersion"": ""V5.5.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-08-04T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.6.4""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593097,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 61576, ""patchVersion"": ""V7.1.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-07-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.5.3""], ""cascadeRisk"": ""High"", ""isExploited"": true}"
593100,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 135192, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.1.7""], ""discoveredDate"": ""2024-02-21T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593102,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 159805, ""patchVersion"": ""V5.3.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-12-25T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.2.19""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593108,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 128623, ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""affectedFirmwareVersions"": [""V2.2.15""], ""discoveredDate"": ""2024-03-03T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593111,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 247353, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.7.12""], ""discoveredDate"": ""2024-12-19T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593112,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 205535, ""patchVersion"": ""V3.4.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-02-08T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.8.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593119,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 139756, ""patchVersion"": ""V4.1.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-09-18T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.7.7""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593127,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 75425, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.6.20""], ""discoveredDate"": ""2024-01-25T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593135,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 123270, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.5.6""], ""discoveredDate"": ""2024-03-29T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": true}"
593137,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 100957, ""patchVersion"": ""V4.7.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-06-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.5.9""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593138,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 246464, ""patchVersion"": ""V3.6.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-12-23T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.5.9""], ""cascadeRisk"": ""High"", ""isExploited"": true}"
593142,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 62584, ""patchVersion"": ""V3.3.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-04-21T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.8.9""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593157,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 149015, ""patchVersion"": ""V6.5.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-02-20T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.9.7""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593166,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 71186, ""patchVersion"": ""V3.0.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-06-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.4.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593169,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 212741, ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""affectedFirmwareVersions"": [""V4.8.3""], ""discoveredDate"": ""2024-12-16T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593170,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 96269, ""patchVersion"": ""V6.8.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-08-28T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.4.14""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593175,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 182355, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.3.13""], ""discoveredDate"": ""2024-09-25T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": true}"
593183,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 37497, ""patchVersion"": ""V7.1.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-01-01T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.1.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593185,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 85828, ""patchVersion"": ""V3.0.0"", ""patchAvailable"": false, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-09-16T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.1.0""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593188,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 237808, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.5.10""], ""discoveredDate"": ""2025-02-23T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593197,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 147647, ""patchVersion"": ""V3.6.0"", ""patchAvailable"": false, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2024-09-16T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.6.13""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593199,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 107739, ""patchVersion"": ""V7.1.0"", ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""discoveredDate"": ""2025-03-07T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.4.17""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593200,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 168853, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.2.7""], ""discoveredDate"": ""2024-09-15T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": true}"
593202,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 35220, ""patchAvailable"": false, ""gridImpact"": ""LoadShedding"", ""affectedFirmwareVersions"": [""V5.6.14""], ""discoveredDate"": ""2024-05-31T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": true}"
593205,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 90056, ""patchVersion"": ""V6.3.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-08-01T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.2.0""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593206,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 50071, ""patchVersion"": ""V6.4.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-07-27T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.1.4""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593215,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 240768, ""patchVersion"": ""V7.6.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-03-12T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.0.0""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593220,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 237808, ""patchVersion"": ""V3.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2023-11-08T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.8.12""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593226,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 15772, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V4.8.9""], ""discoveredDate"": ""2024-10-30T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593235,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 170779, ""patchVersion"": ""V3.4.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-03-02T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.8.8""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593236,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 72823, ""patchAvailable"": true, ""gridImpact"": ""LoadShedding"", ""affectedFirmwareVersions"": [""V5.7.18""], ""discoveredDate"": ""2024-03-30T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593241,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 116467, ""patchVersion"": ""V3.6.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2023-12-15T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.1.16""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593243,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 30347, ""patchVersion"": ""V6.2.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-03-09T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.8.4""], ""cascadeRisk"": ""High"", ""isExploited"": true}"
593244,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 125354, ""patchVersion"": ""V7.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-07-06T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.4.5""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593245,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 176191, ""patchVersion"": ""V5.4.0"", ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-09-16T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V3.2.9""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593246,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 223346, ""patchVersion"": ""V3.3.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-08-14T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V2.4.18""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593247,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Patched"", ""populationImpact"": 80497, ""patchVersion"": ""V4.0.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2025-09-03T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V5.6.17""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
593248,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 37497, ""patchAvailable"": false, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V3.2.4""], ""discoveredDate"": ""2024-05-06T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593249,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Mitigated"", ""populationImpact"": 107739, ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""affectedFirmwareVersions"": [""V5.8.11""], ""discoveredDate"": ""2024-04-16T01:24:41.763000000+00:00"", ""cascadeRisk"": ""High"", ""isExploited"": false}"
593254,Device,,,,,,,"{""exploitabilityScore"": 3.9, ""mitigationStatus"": ""Unpatched"", ""populationImpact"": 186971, ""patchVersion"": ""V3.6.0"", ""patchAvailable"": true, ""gridImpact"": ""Blackout"", ""discoveredDate"": ""2024-06-10T01:24:41.763000000+00:00"", ""affectedFirmwareVersions"": [""V4.8.9""], ""cascadeRisk"": ""High"", ""isExploited"": false}"
